Date,Open,High,Low,Close,Volume
2022-01-03,306.6700134,308.0700073,304.6199951,300.5169678,4148400
2022-01-04,308.1099854,308.3800049,302.0899963,297.4022217,2301200
2022-01-05,303.2799988,303.2799988,294.7000122,287.9115295,3752400
2022-01-06,293.3599854,296.3500061,291.269989,287.1108704,2994900
2022-01-07,294.0599976,295.2600098,289.8900146,283.9473572,2509200
2022-01-10,286.9200134,290.7900085,282.3200073,283.7813721,4960800
2022-01-11,290,294.0299988,288.0899963,287.0230713,2266500
2022-01-12,295.6099854,297.2900085,293.5299988,287.9603882,2552000
2022-01-13,296.0299988,296.2799988,286.980011,280.783783,2098800
2022-01-14,285.6700134,288.8399963,284.6400146,281.496582,3195100
2022-01-18,284.0299988,285.3800049,281.1199951,274.9840698,3390400
2022-01-19,283.0400085,284.9299927,278.3800049,272.015686,2355300
2022-01-20,280.730011,284.1700134,274.6600037,268.6374512,3124500
2022-01-21,273.5799866,275.7799988,267.9200134,261.6269226,4374900
2022-01-24,262.8599854,270.3699951,255,263.7163086,4947800
2022-01-25,265.1900024,268.6700134,261.269989,257.7993774,2615000
2022-01-26,270.3299866,272.9700012,261.1199951,257.9262695,2814000
2022-01-27,267.5499878,269.4299927,261.2000122,255.7195892,3799700
2022-01-28,264.0899963,271.2000122,260.1000061,264.7123108,3608100
2022-01-31,271.6400146,279.4100037,270.7900085,272.4746704,4564000
2022-02-01,279.8999939,281.6600037,276.6400146,274.5934753,2734300
2022-02-02,284.1099854,284.519989,280.2799988,276.4779053,1936400
2022-02-03,276.1300049,278.6199951,272,266.3721008,1482500
2022-02-04,273.6199951,278.8500061,272.0599976,269.5844727,2226100
2022-02-07,276.5899963,278.4500122,273.25,267.7488403,1491500
2022-02-08,273.1900024,277.7600098,272.3299866,270.5413513,2219500
2022-02-09,280.25,282.6600037,279.8500061,275.8822937,2253100
2022-02-10,277.6900024,282.6499939,275.2200012,270.2875671,1311100
2022-02-11,276.8299866,278.1799927,267.6900024,262.3786926,1776600
2022-02-14,268.0400085,271.3200073,266.2600098,262.5739441,1863900
2022-02-15,272.6700134,275.1600037,272.0799866,268.5006714,1824300
2022-02-16,272.980011,275.7000122,270.6099854,268.3639221,2363400
2022-02-17,272.6700134,272.8200073,266.5499878,260.6308289,1627600
