Date,Open,High,Low,Close,Volume
2022-01-03,478.3800049,479.8999939,475.9100037,454.3560791,5560300
2022-01-04,481.3699951,482.0700073,477.6600037,454.2046509,5452000
2022-01-05,479.269989,480.0299988,470.2900085,445.3511353,7211400
2022-01-06,469.9500122,472.8500061,467.480011,445.0197754,5959100
2022-01-07,470.019989,471.25,466.6700134,443.239624,7673600
2022-01-10,464.6900024,467.7799988,458.5899963,442.4064026,8975900
2022-01-11,467.2600098,471.8999939,464.0499878,446.7714844,7552000
2022-01-12,473.730011,475.2600098,470.9700012,447.9550476,8938600
2022-01-13,474.2200012,474.9200134,465.4899902,441.8097839,5351100
2022-01-14,463.1400146,467.0799866,461.8999939,441.9613037,9652900
2022-01-18,461.7000122,461.9400024,457.3299866,434.1494446,9681700
2022-01-19,460,461.6000061,453.4299927,429.6611938,6260800
2022-01-20,455.7399902,460.75,448.2099915,424.888855,8907300
2022-01-21,447.5799866,450.0100098,439.8699951,416.6130371,13981000
2022-01-24,433.9500122,442.3200073,422.5599976,418.071228,18241000
2022-01-25,434.9899902,441.6300049,429.0100098,413.2610168,14720000
2022-01-26,442.7099915,446.0700073,430.7600098,412.3046875,14881700
2022-01-27,440.1900024,443.5,431.3299866,410.1552429,17529800
2022-01-28,434.6400146,443.8800049,429.6799927,420.1828308,13069600
2022-01-31,443.1099854,452.2399902,441.769989,427.7768555,8537700
2022-02-01,452.6900024,455.5899963,448.8900146,430.7311401,8777800
2022-02-02,457.5700073,460.1400146,455.0400085,434.8691406,8744100
2022-02-03,452.9200134,454.9500122,447.6799927,424.7752075,7835200
2022-02-04,448.2399902,454.769989,445.7999878,426.9057617,7108900
2022-02-07,451.5100098,452.9700012,447.8200073,425.3907471,6353200
2022-02-08,448.7099915,453.8800049,447.1799927,428.7711182,4955500
2022-02-09,457.2600098,459.8099976,457.0299988,435.0963135,7144600
2022-02-10,453.3900146,459.7200012,449.2000122,427.4076233,7476000
2022-02-11,451.3399963,453.5700073,440.8800049,418.8571777,9436900
2022-02-14,441.8800049,443.5299988,437.2600098,417.4936523,8249000
2022-02-15,445.6400146,448.2399902,445.1300049,424.2070923,6722700
2022-02-16,445.7600098,450.0100098,443.8900146,424.6900024,6315600
2022-02-17,445.1799927,445.7200012,438.3500061,415.7798157,6435600
2022-02-18,439.3399963,440.5899963,433.7200012,412.9107361,8059100
2022-02-22,433.75,437.3999939,427.7099915,408.4318542,9939000
2022-02-23,434.480011,435.1499939,423.1700134,400.9893188,11345100
2022-02-24,412.7999878,430.6099854,412.3999939,407.2956543,19259900
2022-02-25,431.4400024,439.769989,429.7600098,416.2626953,9651300
2022-02-28,433.9299927,440.1199951,432.6000061,415.4199829,11174000
2022-03-01,437,439.0899963,429.0899963,408.9810791,14288700
2022-03-02,434.3099976,441.4700012,433.4700012,416.442627,8947200
2022-03-03,442.4400024,443.0299988,435.7600098,414.4446411,9927000
2022-03-04,433.75,435.2600098,429.7399902,410.9032593,8081100
2022-03-07,433.4400024,433.6900024,421.1900024,398.8304138,8790100
2022-03-08,421.4299927,429,416.9100037,395.8572083,14798500
2022-03-09,427.0400085,431.3699951,424.6600037,406.5097046,7703000
2022-03-10,424.3699951,428.2600098,422.2600098,404.6443481,8046600
2022-03-11,430.0499878,430.6300049,421.3599854,399.5974731,11299700
2022-03-14,422.8999939,426.3599854,417.6000061,396.5769043,8925100
2022-03-15,421.5400085,428.6799927,420.2399902,405.3071594,7882600
2022-03-16,431.9299927,437.5899963,426.6700134,414.2837219,7961700
2022-03-17,435.4400024,443.0799866,435.1400146,419.4346924,6514500
2022-03-18,441.3599854,448.2399902,440.5599976,423.9230347,5276000
2022-03-21,447.7200012,449.8299866,444.019989,423.8377991,5679100
2022-03-22,449.2200012,453.9599915,449.2200012,429.007843,5356400
2022-03-23,450.3599854,451.8699951,447.1199951,423.6294556,5558000
2022-03-24,447.7900085,452.3900146,446.6499939,429.7581177,3491500
2022-03-25,453.1000061,454.9500122,450.3599854,431.9243164,6909400
2022-03-28,453.9500122,457.8599854,452,434.9549255,4230300
2022-03-29,462.0100098,464.0499878,458.0499878,440.5030823,5716800
2022-03-30,462.5100098,463.1700134,458.4400024,437.7669373,5738700
2022-03-31,459.9100037,460.7200012,453.4700012,431.021759,6553400
2022-04-01,455.2600098,455.4200134,451.0799866,432.066803,5257400
2022-04-04,455.1799927,458.9100037,454.2399902,435.8763733,4052100
2022-04-05,457.2399902,459.7900085,451.8200073,430.2617493,4425600
2022-04-06,448.7900085,450.8800049,445.4200134,426.081543,6035500
2022-04-07,447.5400085,452.6199951,445.4500122,428.1906433,5313200
2022-04-08,449.9700012,452.5599976,447.9100037,427.0505981,4962800
2022-04-11,446.019989,446.8900146,441.2999878,419.6688232,4955000
2022-04-12,445.0499878,447.6499939,438.5599976,418.0632324,5272500
2022-04-13,440.0499878,445.980011,439.7399902,422.9559937,7292500
2022-04-14,445.4400024,446.6499939,439.5700073,417.7307129,4409800
2022-04-18,438.7099915,441.6400146,437.5299988,417.8826904,4631500
2022-04-19,439.75,447.730011,439.5799866,424.6279907,5184900
2022-04-20,448.8800049,449.5,445.4100037,424.2479858,4293900
2022-04-21,450.5599976,451.9700012,439.019989,418.1012573,5260100
2022-04-22,438.7999878,439.0899963,427.2999878,406.406311,7928900
2022-04-25,425.4700012,430.5299988,420.6400146,408.9143982,7913100
2022-04-26,427.7000122,427.8699951,417.8399963,397.0104675,9574300
2022-04-27,418.9400024,424.730011,416.8200073,398.207428,9798300
2022-04-28,424.1000061,431.480011,419.4299927,408.2113647,5563200
2022-04-29,425.480011,427.6799927,412.980011,392.8967896,8744800
2022-05-02,413.6199951,417.6799927,406.7999878,395.4238892,9393900
2022-05-03,416.8200073,420.730011,415.1600037,397.2574463,7359700
2022-05-04,418.8699951,431.5,415.480011,409.2184143,9572600
2022-05-05,426.3500061,426.4299927,411.2000122,394.6923523,11436800
2022-05-06,412.8699951,416.5499878,407.480011,392.56427,8978400
2022-05-09,406.7999878,408.0899963,398.2799988,379.938324,8724200
2022-05-10,406.2099915,407.7600098,396.5100098,380.6887817,10355200
2022-05-11,399.7799988,405.6900024,393.6199951,374.6846008,8473100
2022-05-12,391.0299988,397.4500122,386.7799988,374.1336365,7557400
2022-05-13,398.3800049,404.8800049,397.3399963,383.2539368,5360400
2022-05-16,401.6900024,405.7399902,399.3200073,381.6388855,4944400
2022-05-17,408.2399902,410.3299866,404.3299866,389.5432129,5230400
2022-05-18,405.2399902,405.5,392.25,373.8960266,6217200
2022-05-19,390.1700134,395.7399902,388.7399902,371.5589905,7168700
2022-05-20,394.9100037,395.4899902,382.1700134,371.7489929,7447800
2022-05-23,394.5700073,399.4200134,392.0799866,378.6937256,4936500
2022-05-24,394.2099915,396.7900085,388.6300049,375.9766541,5415800
2022-05-25,394.0299988,401.1600037,393.6099854,379.3017578,5610200
2022-05-26,400.4299927,408.7999878,400.2000122,386.7215576,4283400
2022-05-27,409.7099915,417.25,409.4899902,396.4024048,4078600
2022-05-31,415.3599854,418.2999878,411.8299866,394.1413574,5773900
2022-06-01,416.9899902,418.0499878,408.75,390.9492798,6646200
2022-06-02,411.25,419.2900085,408.8399963,398.3120422,4391500
2022-06-03,414.2099915,415.8399963,411.3200073,391.7756958,4039000
2022-06-06,416.6900024,418.4100037,412.3599854,392.9537659,3028600
2022-06-07,409.8399963,418.0400085,409.3999939,396.6019287,4627500
2022-06-08,415.75,417.6199951,412.1900024,392.3078308,3379400
2022-06-09,409.7900085,412.1499939,401.8900146,383.0951233,3994400
2022-06-10,395.2999878,396.1000061,390.0899963,371.7926331,8654200
2022-06-13,380.1700134,382.1499939,373.6300049,357.4977112,13018400
2022-06-14,377.2000122,378.2399902,370.8900146,356.5446777,12557900
2022-06-15,377.6900024,384.2399902,372.4400024,361.6241455,9075800
2022-06-16,370.8299866,371.230011,364.3599854,349.7402649,10548900
2022-06-17,367.4400024,371.269989,364.0299988,350.3787842,13277800
2022-06-21,373.7399902,378.4500122,373.6300049,359.2893066,6635600
2022-06-22,372.5700073,380.6600037,372.0899963,358.6698914,5115400
2022-06-23,378.5799866,380.7600098,374.769989,362.2626648,7789000
2022-06-24,383.3399963,392.0799866,383.3399963,373.5747375,4803100
2022-06-27,393.0400085,393.3599854,389.4100037,372.2214966,7858300
2022-06-28,392.1400146,395.1400146,382.5,364.6261292,5630500
2022-06-29,383.1700134,384.2200012,380.3999939,364.3687439,3905800
2022-06-30,378.2000122,382.5799866,374.519989,361.3287048,7321100
2022-07-01,378.519989,383.6400146,375.769989,365.0834656,5267700
2022-07-05,377.8699951,383.9700012,374.8299866,365.8649902,5097000
2022-07-06,384.1099854,387.8599854,381.5899963,367.1705933,4982800
2022-07-07,387.1600037,391.8399963,387.1199951,372.6122131,4786300
2022-07-08,389.2600098,392.6400146,387.6700134,372.3167419,3757200
2022-07-11,387.8500061,388.8500061,385.5,368.0758972,3602000
2022-07-12,385.7000122,388.1499939,380.9599915,364.769043,3906600
2022-07-13,377.0100098,383.8800049,376.5799866,362.9011841,4665200
2022-07-14,375.5499878,380.4899902,372.9700012,362.024353,4885900
2022-07-15,384.5499878,387.2200012,382.5100098,368.9336243,3959000
2022-07-18,390.3599854,391.0499878,382.6499939,365.9507446,3743600
2022-07-19,388.0299988,394.8900146,387.3999939,375.785675,4684000
2022-07-20,394.4500122,398.3099976,393.0899963,378.1109619,4862300
2022-07-21,396.2000122,400.9100037,393.7099915,381.9705505,8258600
2022-07-22,400.9899902,402.2399902,394.7999878,378.5684204,6173800
2022-07-25,397.8200073,398.5499878,395.2900085,378.9591675,3960300
2022-07-26,395.8599854,396.0899963,391.980011,374.4610291,4115500
2022-07-27,396.4500122,404.980011,396.1799927,384.1434937,4904500
2022-07-28,403.9700012,408.9100037,400.2600098,389.0228271,5250400
2022-07-29,409.8299866,415.2000122,408.9200134,394.8074646,4438300
2022-08-01,411.3399963,415.5799866,410.5700073,393.5400391,3757500
2022-08-02,411.269989,415.1499939,408.9500122,391.0336304,4000300
2022-08-03,412.4899902,417.8999939,412.2099915,397.1327515,4612000
2022-08-04,416.5700073,417.2600098,414.6499939,396.7516785,4000200
2022-08-05,411.8299866,416.3500061,411.7799988,396.0558777,2971100
2022-08-08,417.5,419.8399963,414,395.7128296,4297800
2022-08-09,414.4299927,414.8900146,412.3800049,394.0545959,2491400
2022-08-10,421.0100098,422.3599854,418.9700012,402.3075256,3837200
2022-08-11,425.2600098,427.2099915,421.4700012,402.450531,4909900
2022-08-12,424.2999878,429.480011,423.2799988,409.073822,4492300
2022-08-15,427.1300049,431.6900024,427,410.875061,2596200
2022-08-16,430.0499878,434.0299988,429.2399902,411.7327271,3596400
2022-08-17,428.2000122,431.8099976,426.8099976,408.6355286,4063600
2022-08-18,429.1400146,430.8900146,427.7799988,409.8362732,2709800
2022-08-19,427.2600098,427.5400085,423.4700012,404.4136963,4063300
2022-08-22,419.2799988,419.3900146,414.5799866,395.9320068,5263500
2022-08-23,415.0899963,417.6000061,413.9400024,395.0552673,4201600
2022-08-24,414.3299866,417.3200073,413.5799866,396.284668,2673800
2022-08-25,417.480011,421.8099976,416.3500061,401.8692017,2383200
2022-08-26,421.7000122,422.1600037,407.2799988,388.1364746,5994500
2022-08-29,404.3200073,407.9599915,403.2999878,385.8016663,4601400
2022-08-30,405.980011,406.2099915,398.1000061,381.3797607,5693700
2022-08-31,402,403.2999878,397.0899963,378.5112,6263400
2022-09-01,394.8999939,398.8200073,392.0599976,379.8073425,4934100
2022-09-02,402.3800049,403.6499939,392.3299866,375.7475586,4179500
2022-09-06,395.25,396.2600098,390.4500122,374.2513123,4866900
2022-09-07,392.4200134,400.6700134,392.2799988,381.0271301,6619500
2022-09-08,397.3900146,402.9400024,396.2000122,383.4287415,4018300
2022-09-09,404.7999878,409.6700134,404.6499939,389.546936,2589100
2022-09-12,410.9599915,413.9400024,410.6499939,393.7497253,2797200
2022-09-13,403.9400024,405.2099915,394.0100098,376.5671692,5094900
2022-09-14,396.4599915,398.2399902,393.1400146,378.006134,4272500
2022-09-15,395.0599976,398.0299988,390.8200073,373.6414185,4178100
2022-09-16,387.730011,389.8599854,385.6900024,370.8110352,5107500
2022-09-19,385.7999878,392.1700134,385.7600098,373.6986084,2901200
2022-09-20,388.6600037,389.6600037,384.769989,369.3052673,4101400
2022-09-21,389.7200012,392.9299927,380.8999939,363.0059509,7367000
2022-09-22,380.1099854,381.1000061,376.9200134,359.9373474,7497200
2022-09-23,373.980011,374.019989,366.7000122,353.9620972,6261200
2022-09-26,367.9400024,371.7200012,364.5100098,350.4713745,7292700
2022-09-27,369.5299988,371.9299927,362.3500061,349.5709839,10194700
2022-09-28,365.8200073,373.7999878,364.0700073,356.3625488,7013100
2022-09-29,368.3399963,368.5599976,361.1799927,349.0345154,5705500
2022-09-30,363.2999878,367.3500061,358.5299988,343.5552673,7337500
2022-10-03,362.5499878,370.0700073,360.6700134,352.645874,5613400
2022-10-04,373.8900146,379.5299988,373.8699951,363.4415894,4489600
2022-10-05,374.8800049,381,372.4599915,362.5889587,5384500
2022-10-06,377.1400146,380.230011,374.2600098,359.0064087,4463400
2022-10-07,370.4700012,370.7799988,362.4200134,348.9962158,4252700
2022-10-10,365.4700012,365.7000122,359.1499939,346.400238,4113900
2022-10-11,359.7000122,364.4899902,357.1700134,344.0247192,5748900
2022-10-12,359.6700134,361.25,357.769989,342.9135132,4127600
2022-10-13,350.6099854,369.019989,349.5299988,352.0424194,7341100
2022-10-14,370.0400085,371.730011,358.4299927,343.9767456,5333400
2022-10-17,365.5,369.4400024,365.480011,352.8278503,3907100
2022-10-18,376.6900024,376.9599915,369.0799866,356.8702087,6820800
2022-10-19,370.480011,373.3599854,367.0499878,354.523407,4855600
2022-10-20,369.519989,374.1700134,366.1400146,351.506012,4991400
2022-10-21,366.6199951,376.3500061,365.1000061,359.9931335,4183600
2022-10-24,377.4700012,381.6199951,374.6499939,364.4185791,4184700
2022-10-25,380.3699951,386.8699951,380.2900085,370.2715149,4968300
2022-10-26,383.2099915,389.1900024,382.9700012,367.4743347,5089700
2022-10-27,384.7000122,386.5899963,380.9100037,365.5201721,4389200
2022-10-28,381.4899902,391.1499939,381.2799988,374.0935059,4090000
2022-10-31,388.0299988,390.6900024,386.8599854,371.4689026,6356000
2022-11-01,391.769989,392,384.9500122,369.9937134,7292200
2022-11-02,385.5799866,390.2099915,376.2200012,360.5103455,6802400
2022-11-03,372.9400024,375.6900024,370.3099976,356.8894348,3496800
2022-11-04,378.5100098,380.3999939,371.5299988,361.9376221,4572600
2022-11-07,379.269989,382.1400146,377.0799866,365.4723206,3778200
2022-11-08,382.6799927,386.6799927,379.269989,367.4551697,3781200
2022-11-09,381.4299927,382.7099915,375.1799927,359.9547424,8459100
2022-11-10,389.6300049,396.7000122,387.269989,379.6686096,4527300
2022-11-11,397.3399963,401.0599976,395.1099854,383.3277893,3746200
2022-11-14,398.3599854,401.9100037,396.5799866,380.1092224,6093900
2022-11-15,402.8999939,404.0299988,396.2000122,383.3373718,6157300
2022-11-16,398.4500122,399.4500122,396.4899902,380.5210876,4086700
2022-11-17,392.2099915,396.6499939,391.8099976,379.2374878,3340200
2022-11-18,399.4400024,399.5,394.730011,381.0383606,2504900
2022-11-21,396.3800049,397.4700012,394.3900146,379.5823975,2302800
2022-11-22,398.3299866,401.8099976,396.8800049,384.8125305,3314200
2022-11-23,401.269989,404.6900024,401.1099854,387.1115723,2267600
2022-11-25,403.6099854,404.6900024,403.3299866,387.0828552,1202500
2022-11-28,400.8299866,402.5599976,396.8200073,380.952179,2506500
2022-11-29,397.7600098,399.0299988,395,380.3007813,4447800
2022-11-30,397.2099915,409.3200073,395.1900024,392.0927124,6014800
2022-12-01,410.6799927,411.9400024,406.5299988,391.9298401,5897900
2022-12-02,403.9500122,409.6499939,403.9500122,391.5083618,3624000
2022-12-05,405.730011,406.7200012,399.9299927,384.4581604,4141000
2022-12-06,401.1400146,401.6499939,393.3099976,378.9597473,4232500
