Date,Open,High,Low,Close,Volume,SMA20,SMA50,SMA200,SMA20_Slp,SMA50_Slp,SMA200_Slp,>MA50,>MA200,GoldenX,LinReg_Slp,Chande,ADX14,RSI14,RSI_D3,MACD_Line,MACD_Hist,RET_3M_pct,RET_6M_pct,RET_12M_pct,StochK14,ROC20_pct,ATR_pct,StdDev20,Vol60,Beta60,R2_60,Ulcer14,Sharpe60,MaxDD_6M_pct,Vol_vs_Avg,OBV,VolROC20,AD_Line,CMF20,MFI14,RS_3M,RS_6M,RS_Bench,Alpha60,InfoRatio,Corr60,Beta,ZScore
2022-01-03,4303.939941,4348.660156,4303.939941,4331.819824,25841400,,,,,,,TRUE,TRUE,0,,,0,,,0,0,,,,,,0,0,,,,,,0,,0,,6379160.936,,,,,,0,0,,,
2022-01-04,4346.450195,4390.589844,4342.25,4367.620117,32585300,,,,,,,TRUE,TRUE,0,,,0,,,0,0,,,,,,0,0,,,,,,0,,32585300,,7997235.024,,,,,0,0,0,,,
2022-01-05,4368.779785,4395.779785,4367.029785,4392.149902,29744700,,,,,,,TRUE,TRUE,0,,,0,,,0,0,,,,,,0,0,,,,,,0,,62330000,,30230994.13,,,,,0,0,0,,,
2022-01-06,4372.450195,4372.450195,4304.540039,4324.810059,32675500,,,,,,,TRUE,TRUE,0,,,0,,0,0,0,,,,,,0,0,,,,,,-1.533186372,,29654500,,17061649.32,,,,,0,0,0,,,
2022-01-07,4331.069824,4335.720215,4279.709961,4305.830078,31689000,,,,,,,TRUE,TRUE,0,,,0,,0,0,0,,,,,,0,0,,,,,,-1.965320541,,-2034500,,14928680.07,,,,,0,0,0,,,
2022-01-10,4312.129883,4324.640137,4231.060059,4239.52002,31296700,,,,,,,TRUE,TRUE,0,,,0,,0,0,0,,,,,,0,0,,,,,,-3.475060875,,-33331200,,-10709361.27,,,,,0,0,0,,,
2022-01-11,4251.799805,4303.169922,4251.799805,4281.540039,26401700,,,,,,,TRUE,TRUE,0,,,0,,0,0,0,,,,,,0,0,,,,,,-3.475060875,,-6929500,,-6541041.622,,,,,0,0,0,,,
2022-01-12,4306.25,4328.759766,4289,4316.390137,39871000,,,,,,,TRUE,TRUE,0,,,0,,0,0,0,,,,,,0,0,,,,,,-3.475060875,,32941500,,8521488.49,,,,,0,0,0,,,
2022-01-13,4319.259766,4335.490234,4294.990234,4315.899902,31408300,,,,,,,TRUE,TRUE,0,,,0,,0,0,0,,,,,,0,0,,,,,,-3.475060875,,1533200,,9544651.427,,,,,0,0,0,,,
2022-01-14,4307.47998,4307.47998,4256.609863,4272.189941,34933600,,,,,,,TRUE,TRUE,0,,,0,,0,0,0,,,,,,0,0,,,,,,-3.475060875,,-33400400,,-3990601.281,,,,,0,0,0,,,
2022-01-17,4281.310059,4310.490234,4274.25,4302.140137,20507500,,,,,,,TRUE,TRUE,0,,,0,,0,0,0,,,,,,0,0,,,,,,-3.475060875,,-12892900,,7066649.258,,,,,0,0,0,,,
2022-01-18,4293.580078,4293.580078,4234.290039,4257.819824,29766200,,,,,,,TRUE,TRUE,0,,,0,,0,4308.977498,3447.181999,,,,,,0,0,,,,,,-3.475060875,,-42659100,,926417.5317,,,,,0,0,0,,,
2022-01-19,4249.399902,4302.169922,4234.620117,4268.279785,34560000,,,,,,,TRUE,TRUE,0,,,0,,0,4302.716312,2752.73665,,,,,,0,0,,,,,,-3.475060875,,-8099100,,808504.5335,,,,,0,0,0,,,
