Date,Open,High,Low,Close,Volume,SMA20,SMA50,SMA200,SMA20_Slp,SMA50_Slp,SMA200_Slp,>MA50,>MA200,GoldenX,LinReg_Slp,Chande,ADX14,RSI14,RSI_D3,MACD_Line,MACD_Hist,RET_3M_pct,RET_6M_pct,RET_12M_pct,StochK14,ROC20_pct,ATR_pct,StdDev20,Vol60,Beta60,R2_60,Ulcer14,Sharpe60,MaxDD_6M_pct,Vol_vs_Avg,OBV,VolROC20,AD_Line,CMF20,MFI14,RS_3M,RS_6M,RS_Bench,Alpha60,InfoRatio,Corr60,Beta,ZScore
2022-01-04,14.81000042,14.89999962,14.81000042,14.88000011,19400,,,,,,,TRUE,TRUE,0,,,0,,,0,0,,,,,,0,0,,,,,,0,,0,,10777.91483,,,,,100,0,0,,,
2022-01-05,14.93999958,14.97999954,14.78999996,14.78999996,31600,,,,,,,TRUE,TRUE,0,,,0,,,0,0,,,,,,0,0,,,,,,-0.6048397305,,-31600,,-20822.08517,,,,,100.1647102,0,0,,,
2022-01-06,14.68000031,14.68999958,14.61999989,14.64000034,35800,,,,,,,TRUE,TRUE,0,,,0,,,0,0,,,,,,0,0,,,,,,-1.612901675,,-67400,,-36164.3849,,,,,98.93436614,0,0,,,
2022-01-07,14.64999962,14.73999977,14.64999962,14.68999958,21900,,,,,,,TRUE,TRUE,0,,,0,,0,0,0,,,,,,0,0,,,,,,-1.612901675,,-45500,,-38597.7698,,,,,99.11910498,0,0,,,
2022-01-10,14.68000031,14.77000046,14.68000031,14.77000046,297600,,,,,,,TRUE,TRUE,0,,,0,,0,0,0,,,,,,0,0,,,,,,-1.612901675,,252100,,259002.2302,,,,,99.62816531,0,0,,,
2022-01-11,14.77000046,14.92000008,14.77000046,14.92000008,24500,,,,,,,TRUE,TRUE,0,,,0,,0,0,0,,,,,,0,0,,,,,,-1.612901675,,276600,,283502.2302,,,,,99.71720566,0,0,,,
2022-01-12,14.93000031,14.98999977,14.90999985,14.97000027,38700,,,,,,,TRUE,TRUE,0,,,0,,0,0,0,,,,,,0,0,,,,,,-1.612901675,,315300,,302852.6915,,,,,99.53425873,0,0,,,
2022-01-13,14.93999958,14.93999958,14.88000011,14.92000008,35900,,,,,,,TRUE,TRUE,0,,,0,,0,0,0,,,,,,0,0,,,,,,-1.612901675,,279400,,314819.7386,,,,,99.62587188,0,0,,,
2022-01-14,14.90999985,14.93999958,14.85999966,14.88000011,15000,,,,,,,TRUE,TRUE,0,,,0,,0,0,0,,,,,,0,0,,,,,,-1.612901675,,264400,,307319.9174,,,,,98.96594198,0,0,,,
2022-01-17,14.88000011,14.92000008,14.82999992,14.92000008,43400,,,,,,,TRUE,TRUE,0,,,0,,0,0,0,,,,,,0,0,,,,,,-1.612901675,,307800,,350719.9174,,,,,98.42374949,0,0,,,
2022-01-18,14.85999966,14.89999962,14.81999969,14.84000015,32300,,,,,,,TRUE,TRUE,0,,,0,,0,0,0,,,,,,0,0,,,,,,-1.612901675,,275500,,334570.3025,,,,,99.0614475,0,0,,,
2022-01-19,14.92000008,15.10999966,14.92000008,15.10000038,99600,,,,,,,TRUE,TRUE,0,,,0,,0,14.86000013,11.88800011,,,,,,0,0,,,,,,-1.612901675,,375100,,423686.8287,,,,,101.2917271,0,0,,,
2022-01-20,15.10000038,15.13000011,15.03999996,15.03999996,34300,,,,,,,TRUE,TRUE,0,,,0,,0,14.88769241,9.53255391,,,,,,0,0,,,,,,-1.612901675,,340800,,389386.8287,,,,,101.5433542,0,0,,,
2022-01-21,15.10000038,15.10000038,14.97999954,15,23400,,,,,,,TRUE,TRUE,0,,,2.227339242,,0,14.9049705,7.6398656,,,,74.50979292,,7.866666431,0,,,,1.657332801,,-1.612901675,,317400,,373786.9527,,,,,103.4776627,0,0,,,
2022-01-24,15.06999969,15.10999966,15.01000023,15.07999992,26900,,,,,,,TRUE,TRUE,0,,16.3934234,4.351847932,58.1967117,58.1967117,14.93189811,6.133434563,,,,90.19604543,,0.8194389688,0,,,,1.611329379,,-1.612901675,,344300,,384547.004,,71.41963477,,,104.2597649,0,0,,,
2022-01-25,15.07999992,15.19999981,15.07999992,15.15999985,70200,,,,,,,TRUE,TRUE,0,,30.57850197,6.809899049,60.95405161,60.95405161,14.96699068,4.93482171,,,,93.10345395,,0.7821333698,0,,,,1.834723894,,-1.612901675,,414500,,407947.004,,76.79203607,,,104.6144352,0,0,,,
