Symbol,Settings,Date,Open,High,Low,Close,Volume
HXQ,Ex:TSE | Src:Google,2023-01-30,45.630,45.790,45.300,45.330,56581
HXQ,Ex:TSE | Src:Google,2023-01-31,45.420,45.770,45.420,45.770,60797
HXQ,Ex:TSE | Src:Google,2023-02-01,45.580,46.960,45.560,46.660,103703
HXQ,Ex:TSE | Src:Google,2023-02-02,47.710,48.670,47.710,48.420,42879
HXQ,Ex:TSE | Src:Google,2023-02-03,47.740,48.750,47.740,47.860,35878
HXQ,Ex:TSE | Src:Google,2023-02-06,47.610,47.860,47.480,47.650,47352
HXQ,Ex:TSE | Src:Google,2023-02-07,47.670,48.580,47.500,48.500,33429
HXQ,Ex:TSE | Src:Google,2023-02-08,48.270,48.320,47.670,47.740,22547
HXQ,Ex:TSE | Src:Google,2023-02-09,48.250,48.250,47.170,47.380,8572
HXQ,Ex:TSE | Src:Google,2023-02-10,46.690,46.940,46.450,46.680,19547
HXQ,Ex:TSE | Src:Google,2023-02-13,46.970,47.440,46.800,47.410,15411
HXQ,Ex:TSE | Src:Google,2023-02-14,47.280,47.810,47.080,47.750,23313
HXQ,Ex:TSE | Src:Google,2023-02-15,47.810,48.310,47.720,48.310,26244
HXQ,Ex:TSE | Src:Google,2023-02-16,47.750,48.300,47.600,47.640,21554
HXQ,Ex:TSE | Src:Google,2023-02-17,47.420,47.420,46.950,47.420,28094
HXQ,Ex:TSE | Src:Google,2023-02-21,46.830,47.000,46.430,46.440,22661
HXQ,Ex:TSE | Src:Google,2023-02-22,46.540,46.690,46.280,46.520,12478
HXQ,Ex:TSE | Src:Google,2023-02-23,47.020,47.020,46.340,46.920,12446
HXQ,Ex:TSE | Src:Google,2023-02-24,46.450,46.540,46.160,46.310,14517
HXQ,Ex:TSE | Src:Google,2023-02-27,46.720,46.800,46.520,46.550,10629
HXQ,Ex:TSE | Src:Google,2023-02-28,46.510,47.000,46.500,46.750,8735
HXQ,Ex:TSE | Src:Google,2023-03-01,46.600,46.600,46.140,46.150,10722
HXQ,Ex:TSE | Src:Google,2023-03-02,45.860,46.600,45.850,46.570,10667
HXQ,Ex:TSE | Src:Google,2023-03-03,46.970,47.510,46.970,47.500,5106
HXQ,Ex:TSE | Src:Google,2023-03-06,47.790,48.180,47.620,47.630,11195
HXQ,Ex:TSE | Src:Google,2023-03-07,47.830,47.950,47.490,47.510,8178
HXQ,Ex:TSE | Src:Google,2023-03-08,47.660,47.910,47.500,47.910,3970
HXQ,Ex:TSE | Src:Google,2023-03-09,47.920,48.250,47.110,47.290,5968
HXQ,Ex:TSE | Src:Google,2023-03-10,47.060,47.210,46.400,46.560,21668
HXQ,Ex:TSE | Src:Google,2023-03-13,46.040,47.040,45.880,46.560,29629
HXQ,Ex:TSE | Src:Google,2023-03-14,46.930,47.450,46.880,47.180,10690
HXQ,Ex:TSE | Src:Google,2023-03-15,47.320,47.940,47.250,47.940,51231
HXQ,Ex:TSE | Src:Google,2023-03-16,47.810,49.150,47.810,49.080,33369
HXQ,Ex:TSE | Src:Google,2023-03-17,49.080,49.330,48.680,48.880,31662
HXQ,Ex:TSE | Src:Google,2023-03-20,48.620,48.830,48.310,48.830,13307
HXQ,Ex:TSE | Src:Google,2023-03-21,49.150,49.730,49.100,49.730,15828
HXQ,Ex:TSE | Src:Google,2023-03-22,49.620,50.230,49.060,49.060,22917
HXQ,Ex:TSE | Src:Google,2023-03-23,49.440,50.000,49.250,49.800,13764
HXQ,Ex:TSE | Src:Google,2023-03-24,49.770,49.850,49.510,49.780,17081
HXQ,Ex:TSE | Src:Google,2023-03-27,49.860,49.920,49.170,49.180,14775
HXQ,Ex:TSE | Src:Google,2023-03-28,49.100,49.100,48.500,48.680,8824
HXQ,Ex:TSE | Src:Google,2023-03-29,49.390,49.600,49.250,49.600,11951
HXQ,Ex:TSE | Src:Google,2023-03-30,49.830,49.940,49.700,49.830,11949
HXQ,Ex:TSE | Src:Google,2023-03-31,49.930,50.650,49.930,50.620,19673
HXQ,Ex:TSE | Src:Google,2023-04-03,50.090,50.220,49.880,50.140,18143
HXQ,Ex:TSE | Src:Google,2023-04-04,50.290,50.390,49.990,50.080,26214
HXQ,Ex:TSE | Src:Google,2023-04-05,49.940,49.940,49.380,49.670,5559
HXQ,Ex:TSE | Src:Google,2023-04-06,49.510,50.110,49.330,50.080,5650
HXQ,Ex:TSE | Src:Google,2023-04-10,49.890,50.100,49.630,50.100,12023
HXQ,Ex:TSE | Src:Google,2023-04-11,50.090,50.090,49.630,49.670,3572
HXQ,Ex:TSE | Src:Google,2023-04-12,49.950,49.960,49.060,49.110,6540
HXQ,Ex:TSE | Src:Google,2023-04-13,49.210,49.750,49.190,49.690,4648
HXQ,Ex:TSE | Src:Google,2023-04-14,49.480,49.850,49.370,49.680,22257
HXQ,Ex:TSE | Src:Google,2023-04-17,49.750,49.860,49.480,49.840,5426
HXQ,Ex:TSE | Src:Google,2023-04-18,50.170,50.170,49.710,49.880,3548
HXQ,Ex:TSE | Src:Google,2023-04-19,49.580,50.160,49.580,50.050,3534
HXQ,Ex:TSE | Src:Google,2023-04-20,49.700,50.120,49.650,49.740,4078
HXQ,Ex:TSE | Src:Google,2023-04-21,49.920,50.090,49.750,50.030,5370
HXQ,Ex:TSE | Src:Google,2023-04-24,50.030,50.250,49.640,49.880,8918
HXQ,Ex:TSE | Src:Google,2023-04-25,49.910,49.990,49.370,49.370,6014
HXQ,Ex:TSE | Src:Google,2023-04-26,49.870,50.000,49.620,49.690,7977
HXQ,Ex:TSE | Src:Google,2023-04-27,50.260,50.910,50.210,50.820,9893
HXQ,Ex:TSE | Src:Google,2023-04-28,50.980,51.080,50.680,51.010,4108
HXQ,Ex:TSE | Src:Google,2023-05-01,51.010,51.090,50.830,50.980,56824
HXQ,Ex:TSE | Src:Google,2023-05-02,51.120,51.200,50.570,50.840,15950
HXQ,Ex:TSE | Src:Google,2023-05-03,50.870,51.040,50.480,50.500,5978
HXQ,Ex:TSE | Src:Google,2023-05-04,50.340,50.340,49.950,49.950,13564
HXQ,Ex:TSE | Src:Google,2023-05-05,50.050,50.530,50.050,50.440,6134
HXQ,Ex:TSE | Src:Google,2023-05-08,50.180,50.590,50.110,50.540,2665
HXQ,Ex:TSE | Src:Google,2023-05-09,50.380,50.400,50.210,50.260,8098
HXQ,Ex:TSE | Src:Google,2023-05-10,50.550,50.870,50.500,50.800,4874
HXQ,Ex:TSE | Src:Google,2023-05-11,51.150,51.390,51.070,51.380,4196
HXQ,Ex:TSE | Src:Google,2023-05-12,51.420,51.500,51.150,51.420,10904
HXQ,Ex:TSE | Src:Google,2023-05-15,51.350,51.390,51.140,51.370,4569
HXQ,Ex:TSE | Src:Google,2023-05-16,51.090,51.680,51.090,51.500,8379
HXQ,Ex:TSE | Src:Google,2023-05-17,51.540,52.030,51.540,51.970,4819
HXQ,Ex:TSE | Src:Google,2023-05-18,52.190,53.160,52.190,53.160,26364
HXQ,Ex:TSE | Src:Google,2023-05-19,53.150,53.200,52.930,53.050,11216
HXQ,Ex:TSE | Src:Google,2023-05-23,52.990,53.100,52.550,52.570,4609
HXQ,Ex:TSE | Src:Google,2023-05-24,52.410,52.710,52.280,52.630,7230
HXQ,Ex:TSE | Src:Google,2023-05-25,53.900,54.190,53.650,54.060,7347
HXQ,Ex:TSE | Src:Google,2023-05-26,54.190,55.480,54.190,55.410,6720
HXQ,Ex:TSE | Src:Google,2023-05-29,55.750,55.850,55.580,55.760,16444
HXQ,Ex:TSE | Src:Google,2023-05-30,55.980,56.090,55.400,55.550,14867
HXQ,Ex:TSE | Src:Google,2023-05-31,55.430,55.560,54.990,55.100,8342
HXQ,Ex:TSE | Src:Google,2023-06-01,54.980,55.440,54.780,55.250,9036
HXQ,Ex:TSE | Src:Google,2023-06-02,55.420,55.670,55.300,55.560,6988
HXQ,Ex:TSE | Src:Google,2023-06-05,55.580,56.000,55.580,55.710,11027
HXQ,Ex:TSE | Src:Google,2023-06-06,55.640,55.640,55.470,55.470,2877
HXQ,Ex:TSE | Src:Google,2023-06-07,55.610,55.630,54.470,54.470,19365
HXQ,Ex:TSE | Src:Google,2023-06-08,54.430,55.020,54.430,55.020,2974
HXQ,Ex:TSE | Src:Google,2023-06-09,55.210,55.540,55.090,55.230,5640
HXQ,Ex:TSE | Src:Google,2023-06-12,56.040,56.210,55.500,56.140,6976
HXQ,Ex:TSE | Src:Google,2023-06-13,56.560,56.560,56.000,56.430,8208
HXQ,Ex:TSE | Src:Google,2023-06-14,56.380,56.900,56.250,56.900,8057
HXQ,Ex:TSE | Src:Google,2023-06-15,56.690,57.300,56.690,57.090,11841
HXQ,Ex:TSE | Src:Google,2023-06-16,57.050,57.160,56.680,56.680,12628
HXQ,Ex:TSE | Src:Google,2023-06-19,56.750,56.750,56.500,56.700,3525
HXQ,Ex:TSE | Src:Google,2023-06-20,56.710,56.930,56.450,56.740,6875
HXQ,Ex:TSE | Src:Google,2023-06-21,56.350,56.490,55.690,55.710,28438
HXQ,Ex:TSE | Src:Google,2023-06-22,55.500,56.310,55.450,56.310,5567
HXQ,Ex:TSE | Src:Google,2023-06-23,55.920,56.240,55.860,55.890,15335
HXQ,Ex:TSE | Src:Google,2023-06-26,55.750,56.080,54.990,54.990,9361
HXQ,Ex:TSE | Src:Google,2023-06-27,55.290,56.110,55.290,56.070,3615
HXQ,Ex:TSE | Src:Google,2023-06-28,56.110,56.750,56.110,56.400,5004
HXQ,Ex:TSE | Src:Google,2023-06-29,56.550,56.550,56.230,56.340,2365
HXQ,Ex:TSE | Src:Google,2023-06-30,56.980,57.300,56.980,57.250,12320
HXQ,Ex:TSE | Src:Google,2023-07-04,57.490,57.490,57.230,57.260,9664
HXQ,Ex:TSE | Src:Google,2023-07-05,57.120,57.660,57.120,57.510,23668
HXQ,Ex:TSE | Src:Google,2023-07-06,57.040,57.450,56.910,57.430,7958
HXQ,Ex:TSE | Src:Google,2023-07-07,57.200,57.430,56.850,56.850,4769
HXQ,Ex:TSE | Src:Google,2023-07-10,56.940,57.040,56.500,56.910,8077
HXQ,Ex:TSE | Src:Google,2023-07-11,56.950,57.040,56.670,57.010,4671
HXQ,Ex:TSE | Src:Google,2023-07-12,57.560,57.600,57.220,57.450,8732
HXQ,Ex:TSE | Src:Google,2023-07-13,57.750,58.220,57.730,58.220,30966
HXQ,Ex:TSE | Src:Google,2023-07-14,58.320,58.950,58.320,58.570,5857
HXQ,Ex:TSE | Src:Google,2023-07-17,58.570,59.080,58.570,59.000,20451
HXQ,Ex:TSE | Src:Google,2023-07-18,59.110,59.610,58.710,59.390,13717
HXQ,Ex:TSE | Src:Google,2023-07-19,59.560,59.730,59.250,59.360,8381
HXQ,Ex:TSE | Src:Google,2023-07-20,58.840,58.840,57.950,58.050,15595
HXQ,Ex:TSE | Src:Google,2023-07-21,58.550,58.550,58.000,58.080,8289
HXQ,Ex:TSE | Src:Google,2023-07-24,58.170,58.290,57.700,57.940,7778
HXQ,Ex:TSE | Src:Google,2023-07-25,58.220,58.580,58.190,58.380,8013
HXQ,Ex:TSE | Src:Google,2023-07-26,58.410,58.460,58.100,58.250,5300
HXQ,Ex:TSE | Src:Google,2023-07-27,59.020,59.310,58.150,58.290,19197
HXQ,Ex:TSE | Src:Google,2023-07-28,58.860,59.460,58.830,59.320,16598
HXQ,Ex:TSE | Src:Google,2023-07-31,59.300,59.300,58.970,59.120,7298
HXQ,Ex:TSE | Src:Google,2023-08-01,59.320,59.590,59.220,59.540,9093
HXQ,Ex:TSE | Src:Google,2023-08-02,59.070,59.070,58.340,58.340,7092
HXQ,Ex:TSE | Src:Google,2023-08-03,58.110,58.570,58.100,58.400,8340
HXQ,Ex:TSE | Src:Google,2023-08-04,58.720,58.870,58.190,58.200,12061
HXQ,Ex:TSE | Src:Google,2023-08-08,58.720,58.720,58.090,58.420,7386
HXQ,Ex:TSE | Src:Google,2023-08-09,58.470,58.470,57.740,57.740,13262
HXQ,Ex:TSE | Src:Google,2023-08-10,58.100,58.570,57.700,57.840,14787
HXQ,Ex:TSE | Src:Google,2023-08-11,57.600,57.690,57.450,57.550,9150
HXQ,Ex:TSE | Src:Google,2023-08-14,57.530,58.170,57.480,58.140,9650
HXQ,Ex:TSE | Src:Google,2023-08-15,58.070,58.160,57.770,57.810,4966
